"timestamp";"max";"min";"temperature"
668818800000;42.7;30.3;37.1
668905200000;39.2;36.1;37.9
668991600000;39.9;34.6;36.9
669078000000;53.9;34.6;44.4
669164400000;59.6;37.5;47.4
669250800000;50.2;44.1;46.7
669337200000;55.3;43.1;48.1
669423600000;55.9;43.2;48.4
669510000000;47.0;40.1;43.4
669596400000;46.2;39.0;42.9
669682800000;40.5;38.5;39.5
669769200000;51.2;39.4;43.9
669855600000;50.1;42.6;45.7
669942000000;53.4;39.9;46.4
670028400000;51.4;43.2;47.7
670114800000;75.3;47.8;62.3
670201200000;60.7;46.0;53.7
670287600000;47.4;33.7;39.5
670374000000;45.1;31.1;38.8
670456800000;47.8;37.0;41.8
670543200000;49.8;38.0;43.4
670629600000;56.0;36.6;45.2
670716000000;62.0;38.5;50.3
670802400000;62.5;45.8;54.5
670888800000;75.9;52.2;64.3
670975200000;85.5;60.2;73.8
671061600000;88.2;64.5;77.2
671148000000;83.1;59.8;74.0
671234400000;71.4;52.5;66.7
671320800000;57.9;43.2;50.1
671407200000;57.5;39.0;47.4
671493600000;51.7;41.7;45.4
671580000000;54.1;40.5;45.8
671666400000;51.7;44.0;47.2
671752800000;74.3;50.8;62.6
671839200000;61.2;47.9;54.4
671925600000;50.6;44.9;47.9
672012000000;53.5;42.2;47.2
672098400000;50.1;44.5;47.0
672184800000;47.4;41.9;44.8
672271200000;53.9;41.1;47.1
672357600000;68.7;47.2;57.5
672444000000;60.7;50.1;53.5
672530400000;71.9;48.3;60.1
672616800000;73.5;50.1;61.9
672703200000;76.8;57.7;65.9
672789600000;65.4;54.1;59.3
672876000000;57.6;51.6;53.5
672962400000;60.7;51.5;54.7
673048800000;67.4;54.4;58.5
673135200000;66.8;55.0;59.5
673221600000;62.9;50.1;55.3
673308000000;71.4;48.7;59.2
673394400000;69.0;52.2;59.8
673480800000;63.1;56.6;59.6
673567200000;65.9;55.1;60.8
673653600000;73.5;52.8;63.2
673740000000;63.6;53.0;57.5
673826400000;68.7;56.5;61.3
673912800000;78.2;54.3;66.1
673999200000;88.0;60.1;74.5
674085600000;83.8;66.7;76.9
674172000000;84.9;68.7;76.4
674258400000;83.0;61.8;71.3
674344800000;86.3;62.5;75.3
674431200000;84.8;64.6;74.8
674517600000;75.4;54.6;61.0
674604000000;62.7;52.1;56.8
674690400000;72.0;49.8;60.3
674776800000;81.6;51.6;67.7
674863200000;88.9;66.9;77.8
674949600000;76.3;61.1;70.0
675036000000;84.8;60.2;72.6
675122400000;92.9;72.6;82.0
675208800000;77.6;66.3;73.4
675295200000;88.9;63.1;74.1
675381600000;90.0;72.2;80.4
675468000000;89.5;70.1;79.6
675554400000;83.7;71.6;77.5
675640800000;88.4;72.3;78.8
675727200000;85.9;73.6;78.9
675813600000;82.1;66.8;74.9
675900000000;83.1;65.9;75.0
675986400000;71.9;59.3;64.3
676072800000;68.1;54.1;60.2
676159200000;71.5;55.6;63.9
676245600000;80.9;59.3;70.9
676332000000;84.9;64.6;75.8
676418400000;81.4;68.6;74.4
676504800000;89.0;66.5;78.6
676591200000;94.0;69.2;80.7
676677600000;82.5;64.0;71.4
676764000000;75.9;56.6;66.4
676850400000;82.4;59.6;70.6
676936800000;93.0;66.9;80.5
677023200000;95.1;77.8;85.6
677109600000;82.1;69.7;76.7
677196000000;70.1;62.9;66.1
677282400000;66.8;62.4;64.3
677368800000;92.4;66.4;78.5
677455200000;90.4;71.8;82.3
677541600000;80.5;66.4;72.4
677628000000;73.6;61.6;66.6
677714400000;80.0;61.1;70.8
677800800000;83.1;64.4;75.0
677887200000;84.4;66.3;76.0
677973600000;91.6;67.3;79.4
678060000000;95.1;71.8;84.3
678146400000;94.9;79.1;86.6
678232800000;88.6;69.0;76.9
678319200000;84.4;66.3;75.0
678405600000;79.4;69.7;73.6
678492000000;75.6;66.8;71.0
678578400000;78.7;66.8;72.2
678664800000;69.1;65.5;67.4
678751200000;83.9;66.8;73.0
678837600000;84.8;72.6;76.9
678924000000;96.6;73.1;82.1
679010400000;87.9;71.7;79.5
679096800000;87.2;67.5;77.2
679183200000;87.6;70.6;79.1
679269600000;83.5;68.7;76.2
679356000000;80.0;67.1;74.2
679442400000;84.4;69.7;76.7
679528800000;88.1;68.6;78.6
679615200000;91.6;68.7;80.4
679701600000;94.5;72.6;83.6
679788000000;98.0;76.8;87.2
679874400000;96.2;79.5;86.5
679960800000;100.0;76.5;88.1
680047200000;100.1;77.1;87.5
680133600000;88.5;76.1;80.8
680220000000;98.0;74.1;82.4
680306400000;89.0;72.6;80.1
680392800000;79.8;69.7;74.6
680479200000;79.4;71.1;74.6
680565600000;79.1;69.2;73.5
680652000000;82.5;66.7;74.8
680738400000;74.1;68.1;71.2
680824800000;78.2;68.1;72.7
680911200000;84.3;70.8;76.6
680997600000;90.4;70.8;81.5
681084000000;92.9;74.7;84.6
681170400000;84.4;75.8;80.1
681256800000;87.0;71.1;77.4
681343200000;82.1;68.2;75.1
681429600000;82.9;65.0;74.5
681516000000;84.4;67.7;76.0
681602400000;86.1;70.6;78.4
681688800000;77.6;70.6;74.0
681775200000;82.6;70.6;76.8
681861600000;82.1;68.2;75.1
681948000000;83.9;69.2;76.3
682034400000;88.5;72.1;80.1
682120800000;89.9;73.9;81.3
682207200000;81.1;74.1;77.1
682293600000;93.5;68.7;80.3
682380000000;91.5;74.8;81.8
682466400000;89.5;73.5;80.5
682552800000;81.0;69.2;74.5
682639200000;75.9;70.1;72.0
682725600000;79.9;67.5;73.0
682812000000;83.9;67.3;75.9
682898400000;89.9;70.2;78.3
682984800000;78.6;67.5;73.1
683071200000;76.8;65.9;70.8
683157600000;79.5;64.0;71.6
683244000000;87.7;68.2;78.1
683330400000;92.5;73.0;82.4
683416800000;90.3;76.4;82.5
683503200000;93.9;74.5;83.0
683589600000;89.0;69.2;81.5
683676000000;70.5;58.5;64.9
683762400000;73.9;56.5;65.0
683848800000;78.7;59.3;69.1
683935200000;80.9;66.3;74.2
684021600000;79.1;66.4;72.9
684108000000;79.0;65.5;72.2
684194400000;83.0;65.0;73.9
684280800000;86.6;67.8;76.9
684367200000;82.6;69.7;75.7
684453600000;84.7;71.3;77.1
684540000000;81.0;68.1;75.8
684626400000;75.9;58.5;66.5
684712800000;76.9;60.6;68.3
684799200000;75.3;67.1;69.8
684885600000;77.7;64.0;70.4
684972000000;94.5;71.0;81.6
685058400000;95.1;78.1;85.6
685144800000;82.6;71.5;76.5
685231200000;81.1;56.5;69.1
685317600000;64.1;53.1;58.3
685404000000;64.5;50.2;57.3
685490400000;69.6;51.6;60.3
685576800000;69.2;59.2;64.0
685663200000;73.1;59.2;65.8
685749600000;71.1;60.4;67.0
685836000000;71.9;57.4;62.9
685922400000;64.1;51.7;57.6
686008800000;63.4;47.7;56.1
686095200000;74.4;48.3;60.4
686185200000;61.0;45.1;53.2
686271600000;74.4;53.8;64.0
686358000000;80.4;63.6;70.1
686444400000;77.6;66.0;69.8
686530800000;75.9;64.6;69.5
686617200000;74.8;66.4;70.2
686703600000;70.1;54.4;62.0
686790000000;58.5;44.1;51.4
686876400000;64.1;43.2;53.8
686962800000;67.9;49.4;58.7
687049200000;71.4;54.7;62.9
687135600000;61.6;51.7;56.8
687222000000;62.0;45.1;53.0
687308400000;61.5;47.6;53.9
687394800000;59.1;42.1;50.6
687481200000;65.5;52.6;60.8
687567600000;65.1;53.5;57.6
687654000000;54.6;47.6;51.1
687740400000;71.9;51.7;60.7
687826800000;76.4;50.1;60.5
687913200000;54.9;42.2;48.1
687999600000;59.2;42.2;50.6
688086000000;71.5;47.7;58.1
688172400000;68.9;52.8;59.8
688258800000;68.6;56.0;61.8
688345200000;70.6;59.7;63.7
688431600000;70.6;57.0;62.1
688518000000;73.0;58.5;62.6
688604400000;63.6;46.1;55.2
688690800000;54.4;38.8;45.8
688777200000;62.4;42.7;53.1
688863600000;57.3;51.2;54.1
688950000000;61.6;51.5;57.1
689036400000;67.5;54.9;59.0
689122800000;56.4;46.0;51.0
689209200000;47.4;40.5;43.7
689295600000;45.0;35.0;40.1
689382000000;52.5;34.6;43.5
689468400000;52.5;38.3;46.0
689554800000;44.7;38.5;41.8
689641200000;44.1;35.1;39.4
689727600000;42.2;38.5;40.1
689814000000;44.8;39.8;41.8
689900400000;47.8;37.5;42.3
689986800000;48.3;39.4;43.9
690073200000;59.3;41.6;49.3
690159600000;56.7;43.2;50.5
690246000000;62.0;41.1;53.7
690332400000;47.0;34.2;40.3
690418800000;53.5;34.3;44.3
690505200000;65.9;44.8;54.1
690591600000;73.1;51.7;62.1
690678000000;68.7;61.5;64.5
690764400000;62.5;54.4;58.7
690850800000;62.1;53.0;57.0
690937200000;57.5;39.7;51.5
691023600000;42.2;34.2;37.9
691110000000;41.1;31.7;35.6
691196400000;41.1;30.3;36.2
691282800000;49.1;36.8;43.0
691369200000;65.4;47.6;54.5
691455600000;69.6;46.6;57.7
691542000000;65.1;50.1;57.3
691628400000;51.2;40.3;48.1
691714800000;47.8;41.1;44.2
691801200000;45.6;28.6;38.3
691887600000;32.1;25.1;28.5
691974000000;43.1;26.9;35.9
692060400000;50.7;32.6;41.9
692146800000;58.5;42.0;50.8
692233200000;63.1;43.6;54.1
692319600000;48.9;41.7;44.5
692406000000;52.1;37.6;44.8
692492400000;52.5;44.7;49.0
692578800000;56.0;51.2;53.1
692665200000;61.2;39.0;53.9
692751600000;39.3;33.9;36.3
692838000000;33.6;24.7;29.4
692924400000;39.4;21.1;30.1
693010800000;38.4;19.6;32.1
693097200000;28.6;14.7;21.3
693183600000;38.0;24.2;30.9
693270000000;44.4;33.0;39.1
693356400000;46.6;37.1;41.2
693442800000;43.6;37.5;41.0
693529200000;42.2;28.1;35.4
693615600000;40.4;28.5;34.2
693702000000;38.0;25.2;31.9
693788400000;46.5;34.3;39.3
693874800000;48.4;31.8;40.1
693961200000;47.1;40.1;42.8
694047600000;43.6;29.5;36.6
694134000000;35.9;24.1;29.9
694220400000;43.6;26.5;33.9
694306800000;47.4;36.7;41.8
694393200000;46.1;41.1;43.4
694479600000;45.7;41.1;43.3
694566000000;51.7;39.0;44.5
694652400000;46.5;36.5;40.3
694738800000;46.3;35.9;41.2
694825200000;43.9;33.2;37.8
694911600000;43.2;33.2;38.7
694998000000;45.9;36.1;40.9
695084400000;38.5;31.1;34.8
695170800000;44.0;31.8;37.7
695257200000;57.3;39.9;47.9
695343600000;60.2;35.5;49.6
695430000000;34.2;22.5;27.0
695516400000;28.0;16.6;21.4
695602800000;34.2;13.4;23.1
695689200000;33.7;15.7;26.9
695775600000;22.9;11.1;16.9
695862000000;28.9;17.1;22.7
695948400000;38.4;24.2;31.1
696034800000;39.4;30.4;34.5
696121200000;56.0;36.0;44.2
696207600000;50.1;26.5;39.0
696294000000;28.1;21.4;25.5
696380400000;29.4;20.6;25.3
696466800000;35.1;23.2;30.2
696553200000;39.9;28.5;34.0
696639600000;47.9;28.5;37.4
696726000000;47.4;30.7;39.7
696812400000;44.0;37.6;41.9
696898800000;36.6;23.7;31.9
696985200000;37.9;22.5;28.9
697071600000;43.0;24.8;33.2
697158000000;40.7;29.1;35.0
697244400000;36.6;26.5;32.0
697330800000;35.5;23.0;29.2
697417200000;36.1;28.6;32.5
697503600000;35.7;32.1;34.5
697590000000;30.4;20.5;25.0
697676400000;29.0;15.2;22.1
697762800000;48.4;25.7;36.5
697849200000;28.6;15.7;21.4
697935600000;33.2;19.6;27.7
698022000000;45.4;31.7;37.1
698108400000;48.0;30.4;39.4
698194800000;52.2;40.5;47.5
698281200000;50.1;35.0;41.7
698367600000;42.0;37.4;39.9
698454000000;51.1;41.3;45.9
698540400000;48.0;37.0;44.1
698626800000;51.4;34.6;41.9
698713200000;45.0;32.6;39.4
698799600000;62.5;37.7;48.0
698886000000;41.7;36.4;39.3
698972400000;36.1;35.0;35.6
699058800000;41.7;34.4;37.5
699145200000;47.0;34.1;41.0
699231600000;50.1;37.5;43.9
699318000000;50.1;18.6;29.1
699404400000;56.0;18.6;38.1
699490800000;47.1;35.9;39.4
699577200000;38.9;33.7;35.8
699663600000;48.4;35.1;40.1
699750000000;56.0;35.1;44.9
699836400000;46.9;38.9;44.0
699922800000;53.8;37.1;44.1
700009200000;58.8;46.0;52.1
700095600000;62.9;44.9;52.4
700182000000;53.3;40.6;47.6
700268400000;53.9;26.1;42.3
700354800000;38.5;24.2;31.3
700441200000;37.3;24.2;30.3
700527600000;39.3;24.2;31.3
700614000000;34.0;23.1;29.0
700700400000;35.9;18.1;26.6
700786800000;50.1;25.8;38.2
700873200000;44.1;31.1;38.3
700959600000;34.2;29.3;32.5
701046000000;42.7;30.7;37.1
701132400000;38.8;28.5;33.7
701218800000;34.6;25.6;29.6
701305200000;36.4;26.8;31.8
701391600000;41.7;24.8;34.0
701478000000;48.9;32.2;41.5
701564400000;54.7;42.7;49.1
701650800000;53.0;43.6;48.5
701737200000;42.7;34.2;38.3
701823600000;54.0;35.7;44.3
701906400000;52.6;42.2;46.6
701992800000;56.4;40.1;47.1
702079200000;56.8;38.1;47.1
702165600000;47.8;35.3;40.7
702252000000;44.9;33.7;38.7
702338400000;51.2;35.3;43.2
702424800000;53.5;37.1;44.8
702511200000;57.3;38.6;47.8
702597600000;57.3;45.4;50.5
702684000000;62.5;49.1;54.3
702770400000;57.4;45.6;50.5
702856800000;67.1;46.1;54.5
702943200000;52.2;41.6;45.3
703029600000;55.2;39.8;45.9
703116000000;48.8;32.1;41.0
703202400000;55.5;38.6;46.4
703288800000;55.6;40.5;46.6
703375200000;46.6;41.6;44.1
703461600000;46.8;40.8;43.6
703548000000;46.1;41.1;43.3
703634400000;46.9;42.2;44.1
703720800000;56.0;44.4;49.0
703807200000;70.9;48.9;57.2
703893600000;69.4;53.0;59.1
703980000000;77.5;53.5;64.6
704066400000;79.1;54.7;66.0
704152800000;61.6;44.9;48.0
704239200000;56.9;42.7;48.6
704325600000;61.6;47.0;53.1
704412000000;56.5;45.6;50.9
704498400000;57.7;43.8;49.8
704584800000;58.9;42.4;50.7
704671200000;67.4;50.5;58.6
704757600000;84.4;57.4;70.0
704844000000;73.2;61.0;67.0
704930400000;62.0;51.7;55.1
705016800000;53.4;47.1;50.0
705103200000;56.1;42.2;48.1
705189600000;58.4;44.1;50.6
705276000000;54.6;48.0;51.8
705362400000;68.3;52.5;59.4
705448800000;63.4;55.0;58.7
705535200000;70.5;54.6;61.1
705621600000;68.6;51.2;59.5
705708000000;74.1;55.6;63.1
705794400000;79.5;59.2;68.1
705880800000;65.0;56.1;60.4
705967200000;55.9;53.0;54.4
706053600000;65.0;52.0;57.1
706140000000;74.0;53.5;65.0
706226400000;67.7;52.6;60.4
706312800000;73.6;47.9;61.0
706399200000;88.5;53.7;71.9
706485600000;94.4;64.5;80.0
706572000000;91.1;64.3;79.0
706658400000;81.7;46.5;67.7
706744800000;60.4;45.6;52.0
706831200000;59.3;50.6;54.2
706917600000;63.8;50.7;56.9
707004000000;72.6;50.1;60.6
707090400000;75.4;54.4;64.8
707176800000;68.1;54.8;62.2
707263200000;63.6;60.6;61.8
707349600000;66.8;58.4;62.8
707436000000;78.6;56.7;66.4
707522400000;83.4;59.7;72.0
707608800000;78.6;63.6;70.6
707695200000;67.4;64.2;65.5
707781600000;79.6;63.0;69.2
707868000000;83.8;63.4;74.0
707954400000;86.2;72.7;78.7
708040800000;80.0;70.0;75.5
708127200000;80.9;62.9;72.5
708213600000;79.4;63.4;70.5
708300000000;84.4;62.1;73.1
708386400000;87.2;67.7;76.7
708472800000;85.9;66.4;76.4
708559200000;83.2;67.4;75.6
708645600000;79.6;62.5;69.8
708732000000;83.9;63.6;72.9
708818400000;78.8;61.1;70.2
708904800000;71.5;66.7;68.8
708991200000;80.0;65.9;72.0
709077600000;74.0;59.7;66.1
709164000000;63.4;54.4;58.9
709250400000;76.9;53.8;65.3
709336800000;76.3;63.9;68.5
709423200000;78.4;63.3;71.1
709509600000;80.4;63.0;72.1
709596000000;81.0;64.5;71.8
709682400000;85.4;64.1;74.5
709768800000;86.1;66.4;76.2
709855200000;85.2;71.0;78.1
709941600000;90.3;75.4;81.5
710028000000;78.0;65.4;71.3
710114400000;73.0;62.4;67.0
710200800000;81.0;62.5;71.4
710287200000;80.9;66.4;73.8
710373600000;82.9;68.6;74.2
710460000000;82.7;65.9;74.8
710546400000;84.3;67.4;76.2
710632800000;93.3;67.4;80.7
710719200000;90.4;74.6;82.8
710805600000;87.4;78.2;82.3
710892000000;82.6;73.5;77.9
710978400000;91.3;75.8;83.2
711064800000;95.3;70.6;84.1
711151200000;88.2;70.4;79.5
711237600000;76.9;66.9;71.5
711324000000;73.1;69.0;71.3
711410400000;84.4;71.4;78.4
711496800000;88.1;71.7;79.5
711583200000;88.0;72.6;81.6
711669600000;87.6;74.0;80.1
711756000000;80.5;66.8;73.6
711842400000;71.9;61.6;67.7
711928800000;71.0;59.6;65.4
712015200000;76.9;63.4;70.1
712101600000;75.8;65.5;70.8
712188000000;84.4;70.5;78.2
712274400000;78.6;66.9;73.3
712360800000;90.4;64.1;77.5
712447200000;81.6;72.4;75.9
712533600000;79.0;70.0;74.0
712620000000;80.9;65.9;73.5
712706400000;84.3;64.1;75.6
712792800000;82.9;68.6;75.6
712879200000;85.5;69.7;76.5
712965600000;80.4;64.5;72.4
713052000000;83.5;65.1;74.6
713138400000;83.0;65.9;74.9
713224800000;78.4;66.4;72.7
713311200000;84.4;73.1;77.0
713397600000;82.7;71.4;76.1
713484000000;92.8;71.9;78.6
713570400000;82.3;69.2;75.5
713656800000;77.2;65.4;71.7
713743200000;72.9;63.9;68.5
713829600000;67.9;62.4;64.7
713916000000;66.8;62.0;64.4
714002400000;69.6;65.9;67.5
714088800000;81.4;67.4;72.8
714175200000;84.9;69.7;74.9
714261600000;77.6;64.6;70.9
714348000000;80.5;59.6;70.4
714434400000;82.5;62.5;73.5
714520800000;85.4;66.4;74.9
714607200000;85.9;66.4;75.5
714693600000;91.9;70.2;80.9
714780000000;89.8;75.9;81.8
714866400000;89.0;75.3;80.5
714952800000;84.9;75.8;79.7
715039200000;76.4;66.7;71.5
715125600000;81.0;58.7;70.7
715212000000;82.3;68.7;75.3
715298400000;76.8;60.7;69.7
715384800000;74.4;61.0;68.5
715471200000;80.4;70.0;74.0
715557600000;79.6;70.2;74.5
715644000000;75.4;66.9;70.3
715730400000;74.0;64.7;68.4
715816800000;76.4;65.4;70.1
715903200000;81.9;69.4;75.3
715989600000;87.0;72.6;78.5
716076000000;81.8;73.0;76.7
716162400000;77.3;65.9;71.1
716248800000;72.3;56.4;64.5
716335200000;72.8;56.0;64.6
716421600000;74.4;59.1;66.6
716508000000;79.9;60.2;69.4
716594400000;87.0;64.0;74.3
716680800000;86.6;68.1;77.5
716767200000;88.0;71.1;78.9
716853600000;78.6;65.5;72.0
716940000000;74.4;57.4;65.8
717026400000;73.1;61.6;68.8
717112800000;83.2;71.4;76.4
717199200000;71.0;55.9;63.2
717285600000;62.5;46.9;54.9
717372000000;64.1;49.9;57.1
717458400000;68.6;59.6;64.2
717544800000;72.4;63.4;67.9
717634800000;71.4;62.9;67.2
717721200000;64.6;51.6;59.6
717807600000;57.9;45.6;50.7
717894000000;60.8;41.7;51.1
717980400000;72.0;46.6;59.9
718066800000;79.5;56.5;66.9
718153200000;67.1;56.4;62.9
718239600000;57.9;45.9;52.0
718326000000;62.0;42.2;51.7
718412400000;70.5;47.6;58.2
718498800000;71.5;50.3;60.2
718585200000;70.5;60.7;65.8
718671600000;74.4;62.5;67.7
718758000000;66.7;56.0;61.4
718844400000;66.3;52.6;59.4
718930800000;63.0;54.6;58.3
719017200000;61.1;50.3;55.0
719103600000;74.9;55.1;63.5
719190000000;78.2;60.4;68.1
719276400000;71.0;49.1;55.1
719362800000;56.1;43.1;49.1
719449200000;49.4;39.4;45.2
719535600000;51.0;35.5;43.9
719622000000;61.1;47.0;53.0
719708400000;56.7;44.0;50.4
719794800000;61.9;42.2;51.7
719881200000;68.2;49.3;55.6
719967600000;55.0;42.7;48.2
720054000000;56.5;38.5;48.4
720140400000;58.9;47.6;52.6
720226800000;60.0;42.2;51.1
720313200000;62.5;47.0;55.2
720399600000;56.0;48.4;53.6
720486000000;47.5;43.1;45.7
720572400000;49.4;42.2;45.2
720658800000;51.2;40.9;45.5
720745200000;56.8;51.2;53.3
720831600000;58.4;50.7;54.3
720918000000;59.6;44.4;51.7
721004400000;49.9;41.6;45.9
721090800000;46.2;37.1;41.5
721177200000;40.8;32.7;36.4
721263600000;41.7;30.0;36.3
721350000000;48.9;35.9;42.7
721436400000;55.9;46.6;51.7
721522800000;62.9;50.6;56.7
721609200000;63.3;44.7;53.5
721695600000;45.4;37.5;41.5
721782000000;42.4;32.7;37.6
721868400000;41.3;31.1;36.3
721954800000;51.0;37.6;44.9
722041200000;48.3;38.0;42.2
722127600000;43.4;33.7;38.7
722214000000;45.0;32.1;39.1
722300400000;59.7;39.8;50.4
722386800000;64.9;58.8;61.2
722473200000;70.4;54.0;62.6
722559600000;53.9;48.9;50.8
722646000000;53.0;47.8;50.4
722732400000;58.1;52.4;54.6
722818800000;59.1;45.4;50.1
722905200000;50.6;40.4;45.3
722991600000;45.9;40.5;43.2
723078000000;46.9;37.1;41.7
723164400000;49.4;40.5;44.8
723250800000;48.8;41.6;44.0
723337200000;46.3;37.6;41.4
723423600000;40.9;33.7;37.7
723510000000;39.4;30.3;36.4
723596400000;37.3;27.4;32.5
723682800000;42.4;35.4;37.9
723769200000;38.9;29.0;34.9
723855600000;33.8;20.9;27.5
723942000000;44.4;25.6;35.5
724028400000;43.0;38.8;41.2
724114800000;42.2;33.6;36.9
724201200000;43.0;34.5;38.3
724287600000;40.8;35.0;37.6
724374000000;44.4;30.8;36.7
724460400000;46.6;35.0;42.0
724546800000;56.2;44.4;47.7
724633200000;44.9;37.1;42.5
724719600000;47.9;33.6;41.9
724806000000;48.9;37.1;45.4
724892400000;36.9;29.4;33.0
724978800000;48.4;32.1;40.2
725065200000;46.1;35.0;41.5
725151600000;40.1;18.9;29.7
725238000000;37.1;19.1;28.7
725324400000;35.1;24.2;31.8
725410800000;29.9;19.1;25.1
725497200000;41.1;30.3;35.5
725583600000;45.8;40.4;43.3
725670000000;61.5;44.9;50.1
725756400000;61.3;26.9;43.6
725842800000;54.8;26.4;39.1
725929200000;36.4;26.0;30.8
726015600000;41.7;26.9;34.7
726102000000;64.3;42.2;52.0
726188400000;64.3;41.6;55.8
726274800000;42.8;36.4;39.7
726361200000;45.0;36.4;40.5
726447600000;42.0;38.4;41.0
726534000000;37.5;26.9;31.8
726620400000;28.5;22.5;25.1
726706800000;32.6;23.6;28.2
726793200000;38.4;32.7;35.8
726879600000;39.9;36.4;38.0
726966000000;37.5;32.2;34.3
727052400000;38.4;31.9;35.2
727138800000;38.4;32.1;34.9
727225200000;40.9;31.4;36.3
727311600000;38.8;26.4;30.8
727398000000;35.8;23.1;29.1
727484400000;44.0;28.5;35.4
727570800000;43.6;29.5;36.2
727657200000;52.1;43.6;48.4
727743600000;45.9;38.6;42.7
727830000000;56.6;37.0;46.4
727916400000;43.6;32.7;37.6
728002800000;35.9;26.5;31.7
728089200000;43.8;32.6;36.6
728175600000;38.9;28.9;34.5
728262000000;41.2;23.6;35.3
728348400000;37.3;22.4;29.7
728434800000;46.5;31.4;40.5
728521200000;43.1;10.1;26.3
728607600000;27.9;8.1;18.4
728694000000;52.4;24.7;37.4
728780400000;43.6;31.5;37.2
728866800000;55.3;30.0;42.5
728953200000;45.6;9.1;21.8
729039600000;31.1;5.7;17.4
729126000000;42.8;30.8;35.4
729212400000;35.4;20.9;27.9
729298800000;51.4;30.9;40.4
729385200000;43.4;34.0;39.3
729471600000;34.1;29.9;31.5
729558000000;37.5;34.0;35.6
729644400000;37.9;29.4;33.0
729730800000;40.4;26.0;33.6
729817200000;48.0;33.6;38.4
729903600000;43.6;30.9;37.7
729990000000;32.3;21.4;27.9
730076400000;25.4;12.4;19.7
730162800000;31.9;17.1;24.8
730249200000;33.2;22.5;27.4
730335600000;41.6;32.6;36.3
730422000000;37.6;26.5;32.5
730508400000;26.4;19.6;23.5
730594800000;27.9;16.6;21.7
730681200000;27.3;21.3;23.7
730767600000;34.9;20.4;27.5
730854000000;35.9;21.8;28.9
730940400000;42.1;23.6;32.8
731026800000;50.7;31.1;40.7
731113200000;48.4;36.9;41.9
731199600000;39.9;36.0;37.8
731286000000;37.3;30.3;35.2
731372400000;41.6;29.8;35.4
731458800000;49.4;34.6;42.0
731545200000;51.5;38.4;44.9
731631600000;46.7;38.0;41.9
731718000000;39.9;33.6;36.1
731804400000;40.3;31.4;36.5
731890800000;40.3;29.0;34.5
731977200000;36.9;28.5;31.9
732063600000;38.4;19.1;23.8
732150000000;29.4;14.7;22.3
732236400000;42.1;25.2;35.0
732322800000;46.1;30.0;40.9
732409200000;27.3;14.1;21.2
732495600000;32.3;15.2;23.6
732582000000;39.4;25.6;32.4
732668400000;45.4;33.6;39.0
732754800000;48.4;36.1;41.9
732841200000;43.1;33.2;38.6
732927600000;39.4;36.4;38.4
733014000000;50.3;37.9;44.0
733100400000;63.3;45.9;53.1
733186800000;56.8;42.4;50.9
733273200000;51.8;46.2;48.8
733356000000;54.4;48.6;51.5
733442400000;52.4;46.9;49.9
733528800000;62.9;47.0;53.0
733615200000;48.4;37.1;44.3
733701600000;40.4;37.9;39.6
733788000000;45.4;39.4;42.2
733874400000;45.4;30.7;41.1
733960800000;55.5;36.6;45.1
734047200000;52.4;40.5;45.7
734133600000;60.6;39.8;48.6
734220000000;63.8;42.1;51.5
734306400000;59.7;46.7;51.5
734392800000;60.5;46.8;52.8
734479200000;62.0;46.5;53.5
734565600000;54.4;43.1;48.1
734652000000;61.8;43.4;51.6
734738400000;62.5;44.1;51.7
734824800000;54.6;50.1;52.3
734911200000;63.3;53.5;57.6
734997600000;63.0;52.5;57.2
735084000000;60.8;43.5;51.1
735170400000;75.9;48.0;62.1
735256800000;70.5;54.8;61.7
735343200000;71.4;52.0;61.0
735429600000;54.6;42.7;51.1
735516000000;59.1;41.1;48.0
735602400000;69.0;51.2;58.6
735688800000;75.0;50.6;62.8
735775200000;68.3;45.4;58.8
735861600000;60.4;41.3;49.5
735948000000;65.4;44.0;52.8
736034400000;73.9;48.0;58.7
736120800000;75.4;51.1;61.1
736207200000;77.7;54.0;64.6
736293600000;72.0;56.0;63.4
736380000000;63.3;52.0;56.7
736466400000;63.8;51.8;57.3
736552800000;66.9;54.9;60.4
736639200000;78.4;62.4;69.8
